200304070000159;07/04/2003;093404274;TRB081003T15;KES;S;79869;;500000;0;M;93404274;0;07/04/2003;;50;TLR;;399345000000;0;0;;
200304070001109;07/04/2003;103031276;TRB081003T15;KES;B;79869;;100000;0;M;103031276;200304070000999;07/04/2003;;50;TLR;;79869000000;0;0;;
200304070003938;07/04/2003;133359595;TRB081003T15;KES;B;79837;;1500000;0;M;133359595;0;07/04/2003;;50.100000000000001;TLR;;1197555000000;0;0;;
200304070003021;07/04/2003;130126581;TRB081003T15;KES;B;79837;;100000;0;M;130126581;0;07/04/2003;;50.100000000000001;TLR;;79837000000;0;0;;
200304070003150;07/04/2003;130626169;TRB081003T15;KES;B;79837;;100000;0;M;130626169;0;07/04/2003;;50.100000000000001;TLR;;79837000000;0;0;;
200304070003913;07/04/2003;133254537;TRB081003T15;KES;S;79804;;100000;0;M;133254537;0;07/04/2003;;50.200000000000003;TLR;;79804000000;0;0;;
200304070003489;07/04/2003;131705108;TRB081003T15;KES;S;79821;;1000000;0;M;131705108;0;07/04/2003;;50.149999999999999;TLR;;798210000000;0;0;;
200304070001346;07/04/2003;103917505;TRB081003T15;KES;S;79821;;500000;0;M;103917505;0;07/04/2003;;50.149999999999999;TLR;;399105000000;0;0;;
200304070001349;07/04/2003;103956181;TRB081003T15;KES;B;79821;;100000;0;M;103956181;0;07/04/2003;;50.149999999999999;TLR;;79821000000;0;0;;
200304070001390;07/04/2003;104134936;TRB081003T15;KES;B;79821;;400000;0;M;104134936;0;07/04/2003;;50.149999999999999;TLR;;319284000000;0;0;;
200304070001393;07/04/2003;104146026;TRB081003T15;KES;B;79821;;200000;0;M;104146026;200304070001315;07/04/2003;;50.149999999999999;TLR;;159642000000;0;0;;
200304070001399;07/04/2003;104210334;TRB081003T15;KES;S;79821;;400000;0;M;104210334;200304070001317;07/04/2003;;50.149999999999999;TLR;;319284000000;0;0;;
