200304070001049;07/04/2003;TLR;13:01:26;200304070003021;null;TRB081003T15;KES;79837;;100000;79837000000;0;0;07/04/2003;;50.100000000000001;;0;0;0;0;0;0;0;Y;
200304070001049;07/04/2003;TLR;13:01:26;null;200304070001821;TRB081003T15;KES;79837;;100000;79837000000;0;0;07/04/2003;;50.100000000000001;;0;0;0;0;0;0;0;Y;
200304070001084;07/04/2003;TLR;13:06:26;200304070003150;null;TRB081003T15;KES;79837;;100000;79837000000;0;0;07/04/2003;;50.100000000000001;;0;0;0;0;0;0;0;Y;
200304070001084;07/04/2003;TLR;13:06:26;null;200304070001917;TRB081003T15;KES;79837;;100000;79837000000;0;0;07/04/2003;;50.100000000000001;;0;0;0;0;0;0;0;Y;
200304070001559;07/04/2003;TLR;13:33:59;200304070003938;null;TRB081003T15;KES;79804;;100000;79804000000;0;0;07/04/2003;;50.200000000000003;;0;0;0;0;0;0;0;Y;
200304070001559;07/04/2003;TLR;13:33:59;null;200304070003913;TRB081003T15;KES;79804;;100000;79804000000;0;0;07/04/2003;;50.200000000000003;;0;0;0;0;0;0;0;Y;
200304070001560;07/04/2003;TLR;13:33:59;200304070003938;null;TRB081003T15;KES;79821;;1000000;798210000000;0;0;07/04/2003;;50.149999999999999;;0;0;0;0;0;0;0;Y;
200304070001560;07/04/2003;TLR;13:33:59;null;200304070003489;TRB081003T15;KES;79821;;1000000;798210000000;0;0;07/04/2003;;50.149999999999999;;0;0;0;0;0;0;0;Y;
200304070001561;07/04/2003;TLR;13:33:59;200304070003938;null;TRB081003T15;KES;79837;;400000;319348000000;0;0;07/04/2003;;50.100000000000001;;0;0;0;0;0;0;0;Y;
200304070001561;07/04/2003;TLR;13:33:59;null;200304070001917;TRB081003T15;KES;79837;;400000;319348000000;0;0;07/04/2003;;50.100000000000001;;0;0;0;0;0;0;0;Y;
200304070001822;07/04/2003;TLR;13:46:35;200304070004794;null;TRB081003T15;KES;79837;;100000;79837000000;0;0;07/04/2003;;50.100000000000001;;0;0;0;0;0;0;0;Y;
200304070001822;07/04/2003;TLR;13:46:35;null;200304070004150;TRB081003T15;KES;79837;;100000;79837000000;0;0;07/04/2003;;50.100000000000001;;0;0;0;0;0;0;0;Y;
